鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
北區,車位,臺南市北區北園街81~50號,1.32,商,,,10211,土地0建物0車位1,,,其他,,,,16.66,0,0,0,有,有,200000,,升降機械,0.0,200000
安南區,土地,溪南段351~400地號,780.2,農,,,10210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3360000,4307,,0.0,0
安平區,房地(土地+建物)+車位,臺南市安平區育平路201~250號,8.69,住,,,10211,土地1建物1車位2,六層,017,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0840729,139.0,2,1,1,有,有,2850000,20504,升降機械,0.0,0
北區,房地(土地+建物),臺南市北區成功路600巷1~50號,7.31,住,,,10211,土地3建物1車位0,一層,005,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0790707,27.259999999999998,1,1,1,有,有,600000,22010,,0.0,0
北區,房地(土地+建物),臺南市北區北門路二段551~600號,40.79,住,,,10211,土地1建物1車位0,一層，二層，騎樓,011,店面(店鋪),見其他登記事項,鋼筋混凝土構造,0930521,161.9,1,2,2,有,無,6500000,40148,,0.0,0
安平區,房地(土地+建物),臺南市安平區國平路551~600號,11.7,商,,,10211,土地1建物1車位0,十四層,014,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0950406,138.38,3,2,2,有,有,5000000,36132,,0.0,0
安平區,房地(土地+建物),臺南市安平區永華八街193巷1~50號,9.83,住,,,10211,土地1建物1車位0,六層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0811222,41.28,1,1,1,有,有,1200000,29070,,0.0,0
永康區,車位,臺南市永康區勝利里20鄰勝學路260巷1~50號,1.91,住,,,10211,土地0建物0車位1,地下二層,012,其他,見其他登記事項,鋼筋混凝土造,0880426,0.27,0,0,0,有,有,400000,,坡道平面,0.0,400000
永康區,車位,臺南市永康區勝利里勝學路260巷1~50號,3.83,住,,,10211,土地0建物0車位2,地下三層,012,其他,見其他登記事項,鋼筋混凝土造,0880426,10.1,0,0,0,有,有,500000,,坡道機械,0.0,500000
永康區,房地(土地+建物),臺南市永康區崑山里大仁街31巷1~50號,6.12,住,,,10211,土地1建物1車位0,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830722,28.259999999999998,2,1,1,有,有,630000,22293,,0.0,0
