鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
員山鄉,土地,新洲子段751~800地號,6449.89,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21460000,3327,,0.0,0
礁溪鄉,土地,武暖段751~800地號,197.4,,特定農業區,甲種建築用地,10211,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1910000,9676,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉協福路51~100號,33.22,,特定農業區,甲種建築用地,10211,土地1建物1車位0,五層,008,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840215,104.33000000000001,2,3,1,有,無,2400000,23004,,0.0,0
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮光明南巷1~50號,260.55,住,,,10211,土地1建物1車位0,全,001,透天厝,住家用,加強磚造,,157.32,3,2,1,有,無,2700000,17162,,0.0,0
羅東鎮,土地,南昌段1101~1150地號,28.22,住,,,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,760000,26931,,0.0,0
三星鄉,土地,張公圍段151~200地號,2577.15,,特定農業區,農牧用地,10210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11304055,4386,,0.0,0
三星鄉,土地,頂二萬五段351~400地號,187.02,,特定農業區,甲種建築用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1980076,10588,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮南宜一路1~50號,16.4,住,,,10211,土地1建物1車位0,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821231,115.25999999999999,3,2,2,有,無,3000000,26028,,0.0,0
三星鄉,土地,張公圍段151~200地號,330.61,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,3025,,0.0,0
五結鄉,土地,百松段601~650地號,874.5,,特定農業區,農牧用地,10210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6613250,7562,,0.0,0
五結鄉,土地,錦草段651~700地號,1966.0,,特定農業區,農牧用地,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3775000,1920,,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉大進二路255巷1~50號,2380.78,,一般農業區,農牧用地,10211,土地2建物1車位0,一層,001,其他,見其他登記事項,見其他登記事項,0911120,150.06,5,2,6,有,無,14980000,99827,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮民生路151~200號,21.14,住,,,10210,土地1建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860729,112.57,0,0,1,有,無,3430000,30470,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉季水路清水一巷2弄51~100號,51.76,,鄉村區,乙種建築用地,10211,土地1建物1車位0,一層，二層,004,其他,住家用,鋼筋混凝土造,0870602,149.55,3,2,2,有,無,2000000,13373,,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉梅花路54巷1~50號,93.85,,特定農業區,甲種建築用地,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0770801,108.0,3,2,2,有,無,3150000,29167,,0.0,0
