鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美十二街51~100號,86.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0690804,99.12,2,2,2,有,無,5450000,54984,,0.0,0
壽豐鄉,土地,壽農段851~900地號,352.01,,特定農業區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,2273,,0.0,0
瑞穗鄉,土地,奇美段501~550地號,8194.0,,風景區,林業用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,43,,0.0,0
瑞穗鄉,土地,興北段1351~1400地號,4870.01,,特定農業區,農牧用地,10210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5890000,1209,,0.0,0
花蓮市,房地(土地+建物),花蓮縣吉安鄉建昌路197巷1~50號,28.0,住,,,10211,土地1建物1車位0,一層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820622,99.87,3,2,2,有,無,4000000,40052,,0.0,0
豐濱鄉,土地,東興段301~350地號,795.82,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,2011,,0.0,0
鳳林鎮,土地,中心埔段901~950地號,4243.47,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4877866,1149,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿東興二街120巷1~50號,72.0,住,,,10211,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0821018,168.23,3,3,3,有,無,4900000,29127,,0.0,0
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉志學新?151~200號,46.34,住,,,10211,土地1建物1車位0,二層，三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,138.96,3,2,2,有,有,2150000,15472,,0.0,0
吉安鄉,土地,永興段1001~1050地號,119.51,,鄉村區,乙種建築用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,18409,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿球崙二路201~250號,15.9,住,,,10211,土地1建物1車位0,四層，五層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,90.05,3,2,2,有,無,3300000,36646,,0.0,0
壽豐鄉,土地,壽農段451~500地號,10.11,,特定農業區,水利用地,10112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28301,2799,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉興三街115巷1~50號,92.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0781129,102.79,3,2,2,有,無,5500000,53507,,0.0,0
