鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
文山區,房地(土地+建物)+車位,臺北市文山區政大二街215巷1~50號,71.4,住,,,10211,土地1建物1車位1,十一層,012,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0920609,140.09,3,2,2,有,有,11900000,84945,坡道平面,0.0,0
文山區,房地(土地+建物),臺北市文山區福興路101~150號,19.44,住,,,10210,土地1建物1車位0,二層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950915,79.78,2,2,1,有,有,11400000,142893,,0.0,0
文山區,房地(土地+建物),臺北市文山區興隆路四段51~100號,24.1,住,,,10210,土地1建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.71,3,2,2,有,無,17000000,129071,,0.0,0
中正區,房地(土地+建物),臺北市中正區汀州路三段160巷1~50號,8.33,住,,,10210,土地1建物1車位0,六層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951130,38.31,2,1,1,有,有,10080000,263117,,0.0,0
中正區,房地(土地+建物)+車位,臺北市中正區重慶南路三段151~200號,16.25,住,,,10211,土地2建物1車位2,五層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010315,170.28,2,2,2,有,有,26500000,155626,坡道機械,32.16,0
文山區,房地(土地+建物),臺北市文山區羅斯福路五段1~50號,19.85,商,,,10210,土地3建物1車位0,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670921,97.94,3,2,2,有,無,16350000,166939,,0.0,0
文山區,房地(土地+建物),臺北市文山區試院路4巷1~50號,29.64,住,,,10211,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780220,101.36999999999999,3,2,1,有,無,12600000,124297,,0.0,0
文山區,房地(土地+建物),臺北市文山區忠順里忠順街二段1~50號,43.18,住,,,10211,土地1建物1車位0,四層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790625,149.94,4,2,2,有,無,15500000,103375,,0.0,0
中正區,房地(土地+建物),臺北市中正區羅斯福路二段8巷1~50號,9.2,住,,,10210,土地1建物1車位0,四層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000408,51.05,1,1,1,有,有,15880000,311068,,0.0,0
文山區,房地(土地+建物)+車位,臺北市文山區萬美街二段51~100號,21.41,住,,,10211,土地1建物1車位1,七層,012,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840830,70.42,1,1,1,有,有,6820000,96847,坡道機械,0.0,0
文山區,房地(土地+建物)+車位,臺北市文山區辛亥路四段21巷1~50號,52.05,住,,,10210,土地4建物1車位1,八層,018,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,152.14,2,2,1,有,有,17300000,113711,坡道平面,0.0,0
文山區,房地(土地+建物),臺北市文山區興隆路四段74巷21弄1~50號,37.6,住,,,10208,土地1建物1車位0,一層,005,其他,住家用,鋼筋混凝土造,0721221,129.19,0,2,1,有,無,21200000,164099,,0.0,0
文山區,房地(土地+建物),臺北市文山區軍功路105巷4弄1~50號,161.0,住,,,10210,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0701228,258.18,4,2,2,有,有,23000000,89085,,0.0,0
中正區,房地(土地+建物),臺北市中正區羅斯福路四段51~100號,3.1,其他,,,10210,土地2建物1車位0,十二層,015,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0941229,37.83,2,2,2,有,有,14260000,376950,,0.0,0
中正區,房地(土地+建物),臺北市中正區羅斯福路二段101~150號,6.98,商,,,10210,土地1建物1車位0,九層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0761215,82.75999999999999,2,2,2,有,有,21399000,258567,,0.0,0
文山區,房地(土地+建物)+車位,臺北市文山區秀明路二段1~50號,45.55,住,,,10211,土地2建物1車位2,十四層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950718,302.34000000000003,4,2,2,有,有,45300000,187489,坡道平面,82.06,4000000
文山區,車位,臺北市文山區辛亥路四段21巷1~50號,8.28,住,,,10211,土地0建物0車位1,,,其他,,,,34.48,0,0,0,有,有,2500000,,坡道平面,34.48,0
文山區,車位,臺北市文山區羅斯福路六段159巷1弄1~50號,2.81,商,,,10211,土地0建物0車位1,地下一層，地下二層，地下三層，地下四層,012,其他,見使用執照,鋼筋混凝土造,0820813,40.28,0,0,0,有,有,1500000,,坡道平面,40.28,0
文山區,房地(土地+建物)+車位,臺北市文山區木柵路二段100巷1~50號,40.85,商,,,10212,土地1建物1車位1,六層，七層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900503,236.17000000000002,3,2,2,有,有,36880000,156159,坡道機械,13.62,0
