鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
中正區,房地(土地+建物),基隆市中正區新豐街303巷11弄1~50號,30.49,住,,,10210,土地1建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830429,146.74,4,2,2,有,有,4300000,29304,,0.0,0
信義區,房地(土地+建物),基隆市信義區正信路1~50號,21.64,住,,,10210,土地1建物1車位0,三層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690807,70.53,3,2,1,有,無,1960000,27790,,0.0,0
中正區,房地(土地+建物),基隆市中正區新豐街351~400號,20.37,住,,,10211,土地2建物1車位0,十四層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,116.76,3,2,2,有,有,3650000,31261,,0.0,0
中正區,房地(土地+建物),基隆市中正區中正路751~800號,22.5,商,,,10211,土地1建物1車位0,二層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0641015,91.98,8,0,8,有,無,4400000,47836,,0.0,0
中正區,房地(土地+建物),基隆市中正區中正路656巷71弄1~50號,34.0,住,,,10211,土地2建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730810,119.25,0,0,0,無,無,1900000,15933,,0.0,0
信義區,房地(土地+建物),基隆市信義區深溪路55巷51~100號,6.37,住,,,10211,土地1建物1車位0,四層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880122,27.89,1,0,1,有,有,1050000,37648,,0.0,0
仁愛區,房地(土地+建物)+車位,基隆市仁愛區延平街51~100號,36.38,住,,,10211,土地3建物1車位1,三層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0791203,122.3,3,1,2,有,無,5000000,40883,坡道平面,0.0,0
中正區,房地(土地+建物),基隆市中正區新豐街451~500號,6.79,其他,,,10211,土地5建物1車位0,十八層,018,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,37.71,1,1,1,有,有,1500000,39777,,0.0,0
中正區,房地(土地+建物)+車位,基隆市中正區觀海街1~50號,23.69,住,,,10211,土地2建物1車位1,十三層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,150.93,3,2,2,有,有,4100000,27165,坡道平面,36.53,0
信義區,房地(土地+建物),基隆市信義區東明路201~250號,20.2,商,,,10211,土地1建物1車位0,一層，騎樓,005,店面(店鋪),住商用,鋼筋混凝土造,0710224,81.45,0,0,0,無,無,9900000,121547,,0.0,0
